Income,Age,Spent,Living_With,Children,Family_Size,Is_Parent,Education,Wines,Fruits,Meat,Fish,Sweets,Gold
72643.0,74.0,1429.0,0,0,1,0,0,526,80,553,123,94,53
85738.0,45.0,1371.0,1,0,2,0,1,913,26,376,17,26,13
55686.0,57.0,982.0,0,1,2,1,0,673,0,199,37,47,26
39062.0,40.0,44.0,0,1,2,1,0,23,0,9,0,0,12
34600.0,52.0,318.0,1,2,4,1,0,199,33,60,8,3,15
40794.0,48.0,434.0,1,1,3,1,0,261,23,73,4,23,50
54690.0,52.0,198.0,1,2,4,1,2,111,16,37,7,9,18
4428.0,54.0,359.0,1,1,3,1,0,16,4,12,2,4,321
32632.0,60.0,576.0,1,0,2,0,2,63,151,137,153,19,53
38236.0,55.0,88.0,0,2,3,1,1,58,0,18,2,0,10
36781.0,44.0,63.0,1,1,3,1,0,29,1,17,0,3,13
31385.0,39.0,27.0,0,1,2,1,1,3,2,12,0,1,9
24570.0,39.0,193.0,1,1,3,1,0,28,34,62,11,14,44
25509.0,49.0,101.0,0,1,2,1,1,40,3,30,10,7,11
94642.0,72.0,2211.0,1,0,2,0,0,879,143,797,106,143,143
58646.0,61.0,140.0,1,1,3,1,1,62,1,44,6,5,22
53201.0,48.0,415.0,0,2,3,1,0,280,7,81,20,0,27
21994.0,66.0,22.0,1,1,3,1,0,9,0,6,3,1,3
57113.0,45.0,263.0,1,2,4,1,0,182,4,33,0,2,42
51373.0,32.0,393.0,1,0,2,0,0,83,2,101,64,26,117
23477.0,37.0,147.0,1,1,3,1,0,38,15,54,3,8,29
58116.0,67.0,443.0,1,1,3,1,0,228,19,130,4,11,51
72968.0,60.0,1958.0,0,0,1,0,1,1092,37,592,145,37,55
39791.0,52.0,174.0,1,1,3,1,1,85,15,27,13,13,21
91712.0,76.0,2217.0,0,0,1,0,1,1276,24,746,94,29,48
94472.0,65.0,1691.0,0,1,2,1,0,1017,33,417,108,100,16
13672.0,63.0,25.0,1,2,4,1,0,6,2,9,2,1,5
96547.0,43.0,809.0,1,0,2,0,2,448,21,125,52,101,62
79205.0,48.0,895.0,1,0,2,0,0,504,23,117,179,28,44
56559.0,48.0,484.0,1,1,3,1,1,226,22,133,41,31,31
32644.0,50.0,413.0,1,1,3,1,1,239,3,141,0,7,23
67506.0,43.0,331.0,0,1,2,1,2,90,38,67,33,36,67
24206.0,53.0,25.0,0,1,2,1,0,7,2,8,3,2,3
28420.0,56.0,13.0,0,1,2,1,1,4,2,5,2,0,0
22979.0,53.0,115.0,1,1,3,1,0,16,17,19,20,21,22
33279.0,57.0,16.0,0,0,1,0,0,10,3,3,0,0,0
46423.0,51.0,92.0,0,2,3,1,1,68,0,16,0,0,8
30368.0,46.0,52.0,1,1,3,1,0,35,0,13,2,0,2
63684.0,53.0,1464.0,1,1,3,1,0,575,80,428,208,93,80
41638.0,59.0,441.0,0,1,2,1,0,315,0,31,4,0,91
68805.0,64.0,283.0,0,1,2,1,1,182,2,49,17,13,20
65814.0,57.0,747.0,1,1,3,1,1,561,14,113,10,14,35
71964.0,65.0,1870.0,0,0,1,0,0,587,51,932,180,34,86
39146.0,37.0,165.0,0,1,2,1,0,94,1,33,13,12,12
96876.0,46.0,1941.0,1,0,2,0,0,908,43,735,40,194,21
34445.0,42.0,839.0,1,0,2,0,2,228,122,122,208,129,30
68281.0,65.0,1655.0,0,0,1,0,0,995,112,417,42,48,41
37284.0,48.0,23.0,1,2,4,1,2,11,1,2,2,1,6
36790.0,40.0,66.0,1,0,2,0,0,3,3,14,15,21,10
27943.0,56.0,37.0,1,2,4,1,0,12,1,16,4,1,3
22263.0,72.0,21.0,0,2,3,1,0,17,0,2,0,0,2
30261.0,51.0,22.0,1,3,5,1,0,8,0,5,0,3,6
28587.0,45.0,78.0,1,1,3,1,0,22,4,17,12,10,13
43815.0,41.0,79.0,1,1,3,1,1,14,10,29,4,7,15
48195.0,67.0,265.0,1,2,4,1,0,106,27,68,52,7,5
77027.0,71.0,1175.0,1,1,3,1,1,820,57,242,45,0,11
71322.0,58.0,1305.0,1,1,3,1,1,753,43,226,69,10,204
32765.0,44.0,46.0,1,1,3,1,1,13,3,17,7,3,3
29672.0,58.0,25.0,1,2,4,1,0,9,1,3,0,4,8
23272.0,70.0,46.0,0,0,1,0,0,19,3,6,4,2,12
49912.0,74.0,874.0,1,1,3,1,1,520,8,223,32,49,42
7500.0,38.0,100.0,1,1,3,1,2,5,17,17,13,14,34
68117.0,76.0,930.0,0,1,2,1,1,618,44,215,0,17,36
67225.0,68.0,868.0,1,1,3,1,0,315,35,322,46,7,143
17649.0,47.0,45.0,1,1,3,1,0,15,1,23,0,5,1
55914.0,48.0,1260.0,1,1,3,1,0,384,60,364,119,101,232
40059.0,39.0,414.0,1,1,3,1,0,110,29,92,28,10,145
60905.0,73.0,392.0,1,1,3,1,0,208,17,76,36,17,38
75330.0,46.0,1109.0,1,2,4,1,0,555,82,257,93,61,61
60689.0,72.0,639.0,0,1,2,1,0,240,90,216,63,6,24
38680.0,39.0,79.0,1,1,3,1,0,11,0,36,15,5,12
61416.0,41.0,1665.0,1,0,2,0,0,848,154,323,201,61,78
49767.0,32.0,692.0,0,0,1,0,0,202,47,197,55,42,149
83273.0,53.0,1392.0,0,3,4,1,0,433,89,650,16,102,102
29009.0,42.0,44.0,1,1,3,1,0,6,6,15,10,5,2
45057.0,44.0,50.0,1,1,3,1,1,37,0,7,3,0,3
37150.0,52.0,467.0,1,1,3,1,0,167,37,64,49,34,116
43020.0,53.0,223.0,0,1,2,1,0,45,7,99,4,25,43
53154.0,64.0,158.0,1,1,3,1,0,129,0,21,0,1,7
65308.0,50.0,1211.0,1,0,2,0,0,713,0,264,120,80,34
76467.0,53.0,1575.0,0,1,2,1,0,676,161,426,210,44,58
81044.0,76.0,1208.0,1,0,2,0,2,450,26,535,73,98,26
32871.0,72.0,43.0,1,2,4,1,0,22,2,12,0,2,5
55801.0,48.0,527.0,0,2,3,1,0,367,4,51,6,4,95
76320.0,64.0,932.0,0,1,2,1,0,526,35,214,69,53,35
36927.0,68.0,71.0,0,2,3,1,1,51,0,16,0,0,4
48794.0,70.0,54.0,1,2,4,1,0,25,0,11,3,0,15
23478.0,58.0,129.0,0,0,1,0,0,28,6,27,12,17,39
71128.0,50.0,1615.0,0,1,2,1,0,958,159,447,20,0,31
70179.0,47.0,1034.0,0,1,2,1,1,532,88,168,69,44,133
59462.0,73.0,1088.0,1,1,3,1,0,724,17,143,0,8,196
52247.25135379061,54.0,721.0,1,2,4,1,1,375,42,48,94,66,96
38361.0,54.0,137.0,1,1,3,1,0,39,0,56,20,8,14
52247.25135379061,42.0,47.0,0,1,2,1,1,23,0,15,0,2,7
70038.0,41.0,1244.0,1,0,2,0,1,587,54,348,71,54,130
42554.0,45.0,41.0,1,2,4,1,0,29,1,11,0,0,0
67445.0,49.0,1174.0,1,1,3,1,0,757,80,217,29,80,11
67046.0,72.0,993.0,0,1,2,1,0,544,35,133,23,151,107
42192.0,75.0,100.0,1,0,2,0,0,40,15,15,17,6,7
77610.0,71.0,1680.0,1,1,3,1,1,1245,33,332,21,33,16
31761.0,39.0,98.0,1,1,3,1,0,19,1,20,16,14,28
34350.0,44.0,48.0,1,1,3,1,0,16,3,15,2,1,11
54591.0,74.0,519.0,1,1,3,1,0,376,4,94,12,9,24
71866.0,67.0,715.0,1,1,3,1,0,184,178,178,103,39,33
25293.0,54.0,37.0,1,1,3,1,0,15,0,11,0,2,9
42000.0,36.0,653.0,0,0,1,0,1,124,83,267,85,59,35
69520.0,40.0,1455.0,1,0,2,0,0,627,120,414,121,80,93
64713.0,53.0,602.0,0,1,2,1,0,180,60,241,13,54,54
27889.0,46.0,26.0,1,1,3,1,1,14,0,4,0,0,8
22123.0,63.0,102.0,0,0,1,0,2,3,3,24,34,7,31
52247.25135379061,52.0,97.0,1,2,4,1,0,71,1,16,0,0,9
52247.25135379061,69.0,207.0,1,1,3,1,1,161,0,22,0,0,24
27803.0,50.0,176.0,1,1,3,1,0,8,26,46,38,9,49
52247.25135379061,68.0,450.0,0,1,2,1,0,264,0,21,12,6,147
51651.0,63.0,433.0,1,1,3,1,0,293,6,23,13,6,92
68487.0,35.0,1366.0,1,0,2,0,0,758,12,385,33,89,89
52247.25135379061,80.0,1564.0,0,0,1,0,1,532,126,490,164,126,126
56796.0,54.0,1001.0,1,1,3,1,0,656,38,161,62,47,37
87000.0,31.0,961.0,1,0,2,0,2,196,25,607,67,17,49
79823.0,64.0,1518.0,1,1,3,1,0,835,73,380,114,73,43
30828.0,43.0,56.0,0,1,2,1,0,16,11,15,2,0,12
34109.0,52.0,22.0,1,1,3,1,1,9,1,5,2,1,4
53367.0,49.0,400.0,0,2,3,1,1,229,7,140,10,3,11
22390.0,54.0,26.0,1,0,2,0,2,0,1,4,15,1,5
71322.0,47.0,350.0,1,1,3,1,0,121,24,124,24,15,42
79244.0,30.0,1216.0,0,0,1,0,0,471,102,125,212,61,245
49912.0,74.0,874.0,1,1,3,1,1,520,8,223,32,49,42
48699.0,73.0,40.0,1,2,4,1,1,26,1,10,2,0,1
80144.0,48.0,1367.0,1,0,2,0,0,240,132,445,250,192,108
54252.0,67.0,264.0,0,2,3,1,0,178,4,26,8,4,44
81929.0,47.0,2053.0,1,1,3,1,1,1486,55,278,49,0,185
76068.0,48.0,1376.0,1,1,3,1,0,1115,12,128,33,12,76
53204.0,47.0,45.0,1,2,4,1,1,29,0,8,2,0,6
67911.0,74.0,976.0,1,1,3,1,1,529,0,356,63,28,0
14796.0,39.0,51.0,1,1,3,1,2,13,3,8,7,4,16
78128.0,49.0,1264.0,1,1,3,1,1,934,24,230,16,24,36
14188.0,51.0,75.0,1,0,2,0,2,2,7,11,16,12,27
20425.0,37.0,57.0,1,1,3,1,2,4,12,5,3,16,17
58646.0,61.0,140.0,1,1,3,1,1,62,1,44,6,5,22
72967.0,53.0,497.0,0,1,2,1,0,158,35,179,0,0,125
48150.0,74.0,266.0,1,1,3,1,1,173,2,39,3,2,47
82332.0,62.0,2006.0,0,0,1,0,0,830,59,968,51,79,19
58275.0,68.0,615.0,0,2,3,1,0,189,10,253,56,43,64
44953.0,42.0,1021.0,1,0,2,0,1,728,17,133,11,8,124
34587.0,70.0,22.0,1,2,4,1,0,7,2,9,2,0,2
43018.0,49.0,133.0,1,1,3,1,1,35,4,17,7,6,64
45736.0,69.0,437.0,1,1,3,1,1,188,3,180,20,3,43
66476.0,54.0,1013.0,1,1,3,1,1,742,28,152,25,9,57
27733.0,42.0,57.0,1,1,3,1,2,0,7,5,26,2,17
69805.0,71.0,1038.0,1,1,3,1,1,750,71,174,13,10,20
72217.0,61.0,1573.0,0,0,1,0,1,816,42,450,55,56,154
25818.0,52.0,28.0,0,1,2,1,0,5,2,8,2,2,9
37509.0,47.0,123.0,1,1,3,1,1,37,5,56,12,8,5
25176.0,47.0,13.0,1,2,4,1,2,4,0,4,0,0,5
43586.0,43.0,132.0,1,1,3,1,0,99,2,11,4,0,16
53230.0,67.0,732.0,1,1,3,1,2,176,72,98,136,21,229
50116.0,66.0,66.0,1,2,4,1,0,54,0,10,0,0,2
84906.0,51.0,1631.0,1,0,2,0,0,997,15,414,99,30,76
61286.0,57.0,608.0,1,1,3,1,0,356,0,107,19,9,117
82333.0,37.0,1822.0,1,0,2,0,1,1311,0,359,46,89,17
65220.0,58.0,1282.0,1,0,2,0,1,890,63,292,0,25,12
33590.0,49.0,8.0,1,3,5,1,0,4,0,2,0,0,2
30992.0,47.0,43.0,0,1,2,1,0,17,0,14,7,3,2
72309.0,47.0,1931.0,0,0,1,0,1,960,0,883,50,38,0
51741.5,74.0,8.0,1,0,2,0,1,2,1,2,1,1,1
16005.0,43.0,103.0,1,1,3,1,2,1,3,2,20,30,47
65487.0,66.0,1169.0,0,0,1,0,1,240,67,500,199,0,163
58692.0,58.0,395.0,1,1,3,1,0,301,11,61,4,7,11
40590.0,54.0,258.0,0,2,3,1,0,154,0,50,6,11,37
20587.0,53.0,25.0,0,1,2,1,0,2,3,6,4,1,9
62637.0,69.0,185.0,0,1,2,1,1,104,12,48,4,12,5
29435.0,57.0,180.0,0,2,3,1,1,70,3,37,4,2,64
19346.0,49.0,22.0,0,1,2,1,0,2,0,9,3,6,2
35788.0,52.0,44.0,1,2,4,1,0,23,2,11,3,1,4
36997.0,55.0,94.0,0,2,3,1,0,43,4,12,8,0,27
23539.0,66.0,81.0,1,0,2,0,0,4,24,11,16,1,25
65333.0,50.0,798.0,0,1,2,1,0,654,7,92,0,15,30
78499.0,66.0,1334.0,0,0,1,0,0,912,72,170,47,36,97
29732.0,52.0,38.0,1,1,3,1,1,25,0,8,0,1,4
41275.0,63.0,61.0,1,3,5,1,1,24,4,22,0,2,9
63516.0,50.0,300.0,1,2,4,1,1,141,11,114,15,14,5
42769.0,61.0,88.0,1,1,3,1,1,71,0,13,3,1,0
49572.0,65.0,54.0,1,2,4,1,1,35,1,16,0,1,1
69209.0,51.0,1782.0,1,0,2,0,0,496,32,849,229,48,128
17148.0,47.0,68.0,1,1,3,1,0,9,9,11,13,10,16
40590.0,54.0,258.0,0,2,3,1,0,154,0,50,6,11,37
30560.0,47.0,31.0,1,1,3,1,1,9,1,5,4,5,7
32146.0,40.0,66.0,1,1,3,1,2,26,3,23,4,7,3
41713.0,59.0,174.0,0,2,3,1,2,77,8,44,10,10,25
34176.0,48.0,28.0,1,1,3,1,1,11,2,7,4,2,2
58482.0,68.0,731.0,1,1,3,1,1,576,7,115,19,7,7
59686.0,58.0,274.0,0,1,2,1,0,89,15,89,34,42,5
60896.0,59.0,1701.0,1,1,3,1,1,1013,30,399,60,46,153
62994.0,43.0,312.0,1,1,3,1,0,224,12,48,4,12,12
47320.0,66.0,414.0,1,1,3,1,0,200,19,111,50,15,19
74859.0,74.0,1565.0,0,0,1,0,2,570,73,614,133,102,73
15253.0,31.0,29.0,0,1,2,1,2,1,3,3,8,1,13
31560.0,49.0,94.0,0,1,2,1,1,62,1,20,4,0,7
72071.0,69.0,1338.0,0,1,2,1,0,531,69,300,150,138,150
91172.0,33.0,1092.0,0,0,1,0,1,162,28,818,0,28,56
90000.0,39.0,1479.0,1,0,2,0,0,675,144,133,94,192,241
41967.0,42.0,54.0,0,2,3,1,0,23,4,10,0,2,15
69263.0,58.0,568.0,0,1,2,1,0,492,5,32,13,5,21
65706.0,53.0,1199.0,0,0,1,0,2,918,10,129,13,0,129
60934.0,48.0,873.0,1,1,3,1,0,224,155,155,192,93,54
71965.0,72.0,1213.0,1,1,3,1,0,572,19,286,50,38,248
65210.0,68.0,731.0,1,1,3,1,0,626,0,70,0,7,28
79174.0,48.0,2043.0,1,0,2,0,1,1074,37,518,193,92,129
81380.0,56.0,1893.0,0,0,1,0,1,741,68,689,224,68,103
48432.0,50.0,424.0,0,1,2,1,1,322,3,50,4,3,42
52914.0,52.0,575.0,1,1,3,1,0,254,10,44,30,10,227
38946.0,68.0,257.0,1,1,3,1,0,116,6,82,6,6,41
26067.0,49.0,56.0,1,1,3,1,0,22,2,18,0,2,12
44325.0,51.0,542.0,1,1,3,1,1,516,0,21,0,0,5
42523.0,59.0,125.0,1,0,2,0,0,14,36,11,3,26,35
26487.0,45.0,69.0,0,1,2,1,2,2,8,10,12,14,23
53233.0,66.0,40.0,1,1,3,1,2,28,0,9,3,0,0
67716.0,63.0,1016.0,1,1,3,1,0,530,142,217,62,9,56
76234.0,51.0,907.0,1,1,3,1,1,519,50,167,130,0,41
84117.0,67.0,1566.0,1,0,2,0,1,611,76,749,59,45,26
65487.0,66.0,1169.0,1,0,2,0,1,240,67,500,199,0,163
25224.0,51.0,46.0,1,1,3,1,2,4,9,12,11,2,8
89616.0,40.0,1644.0,0,0,1,0,1,671,47,655,145,111,15
40851.0,52.0,59.0,0,2,3,1,0,23,1,7,0,4,24
27469.0,76.0,17.0,1,0,2,0,0,9,1,2,3,2,0
82347.0,66.0,1853.0,1,0,2,0,2,556,54,845,202,133,63
73803.0,66.0,1528.0,1,1,3,1,0,833,80,363,52,26,174
8820.0,71.0,35.0,0,2,3,1,1,12,0,13,4,2,4
43322.0,49.0,141.0,0,0,1,0,0,56,7,48,10,2,18
55593.0,50.0,546.0,1,1,3,1,0,293,8,124,11,4,106
50501.0,69.0,500.0,1,2,4,1,0,297,0,38,13,0,152
37085.0,48.0,61.0,1,2,4,1,0,39,1,16,2,0,3
16185.0,33.0,106.0,0,1,2,1,2,5,11,16,21,8,45
57731.0,54.0,704.0,0,1,2,1,0,266,21,300,65,8,44
48432.0,50.0,424.0,0,1,2,1,1,322,3,50,4,3,42
73807.0,45.0,849.0,1,1,3,1,0,366,124,156,71,78,54
18929.0,33.0,85.0,1,0,2,0,0,32,0,8,23,4,18
35893.0,55.0,199.0,0,2,3,1,0,158,0,23,0,0,18
61014.0,43.0,1147.0,1,1,3,1,0,269,129,495,182,43,29
32144.0,69.0,54.0,1,2,4,1,0,41,0,10,0,0,3
14918.0,60.0,43.0,1,1,3,1,2,3,3,3,15,4,15
45146.0,60.0,53.0,0,2,3,1,0,33,0,5,0,0,15
41769.0,68.0,521.0,0,1,2,1,2,302,29,131,32,0,27
88325.0,42.0,1623.0,1,0,2,0,0,519,71,860,93,27,53
38054.0,73.0,45.0,0,2,3,1,1,23,2,17,2,1,0
80617.0,28.0,1435.0,0,0,1,0,2,594,51,631,72,55,32
5305.0,47.0,32.0,1,1,3,1,0,12,4,7,1,3,5
36807.0,69.0,16.0,1,2,4,1,0,4,2,5,0,0,5
28427.0,40.0,52.0,1,1,3,1,0,18,3,19,3,3,6
82032.0,75.0,1234.0,0,0,1,0,1,332,194,377,149,125,57
22775.0,45.0,15.0,1,1,3,1,0,5,1,8,0,0,1
40101.0,38.0,415.0,1,1,3,1,1,171,3,129,26,24,62
58025.0,44.0,470.0,1,1,3,1,0,270,31,88,11,48,22
75777.0,41.0,1438.0,0,0,1,0,1,712,26,538,69,13,80
7500.0,44.0,53.0,1,1,3,1,2,2,8,11,3,8,21
33562.0,60.0,51.0,1,3,5,1,1,21,12,12,0,3,3
57642.0,53.0,679.0,0,1,2,1,1,580,6,58,8,0,27
58554.0,55.0,586.0,1,2,4,1,0,368,24,68,38,0,88
63777.0,44.0,653.0,1,2,4,1,0,457,5,106,15,17,53
57967.0,61.0,468.0,0,1,2,1,0,229,7,137,4,0,91
52247.25135379061,45.0,1679.0,1,0,2,0,2,32,2,1607,12,4,22
24434.0,51.0,50.0,1,2,4,1,0,3,2,8,20,0,17
11012.0,39.0,84.0,0,1,2,1,0,24,3,26,7,1,23
44802.0,53.0,1049.0,0,0,1,0,1,853,10,143,13,10,20
26816.0,37.0,22.0,0,0,1,0,0,5,1,6,3,4,3
51741.5,46.0,62.0,1,1,3,1,0,9,14,18,8,1,12
34421.0,49.0,30.0,1,1,3,1,0,3,3,7,6,2,9
61223.0,56.0,1341.0,1,1,3,1,0,709,43,182,42,118,247
64014.0,77.0,444.0,1,3,5,1,1,406,0,30,0,0,8
56981.0,42.0,1241.0,0,0,1,0,0,908,48,217,32,12,24
69245.0,67.0,843.0,1,1,3,1,1,428,30,214,80,30,61
52869.0,69.0,172.0,1,2,4,1,1,84,3,61,2,1,21
